Date,Price,Open,High,Low,Vol.,Change %
6/26/2019,358.44,357.43,359.93,356.69,261.80M,0.28%
6/25/2019,357.43,360.8,361.69,357.27,118.30M,-0.93%
6/24/2019,360.8,366.01,366.01,360.1,442.26M,-1.42%
6/21/2019,366.01,366.24,368.55,364.71,84.70M,0.07%
6/20/2019,365.76,363.61,367.16,363.36,145.25M,0.63%
6/19/2019,363.48,358.69,363.69,358.19,79.05M,1.34%
6/18/2019,358.69,357.04,358.69,355.36,2.15B,0.32%
6/17/2019,357.55,356.98,358.13,356.47,2.05B,0.16%
6/14/2019,356.98,356.42,357.47,355.49,102.70M,0.23%
6/13/2019,356.17,355.84,356.24,354.4,170.53M,0.09%
6/11/2019,355.84,356.57,356.83,354.9,90.67M,-0.20%
6/10/2019,356.57,356.93,358.72,355.88,142.18M,-0.10%
6/7/2019,356.93,358.06,358.15,355.57,186.48M,-0.32%
6/6/2019,358.06,360.45,361.56,357.72,143.38M,-0.66%
6/3/2019,360.45,361.57,364.15,355.31,,-0.31%
5/31/2019,361.57,367.93,368.15,361.48,,-1.73%
5/30/2019,367.93,375.16,375.57,365.95,,-1.93%
5/28/2019,375.16,351.39,375.16,351.28,,6.76%
5/27/2019,351.39,347.85,353.13,347.85,,1.02%
5/24/2019,347.85,343.61,349.24,343.61,,1.23%
5/23/2019,343.61,344.29,351.55,342.96,,-0.20%
5/22/2019,344.29,353.75,354.92,344.29,,-2.67%
5/21/2019,353.75,350.46,356.1,350.34,,0.94%
5/20/2019,350.46,354.3,356.22,350.46,,-1.08%
5/17/2019,354.3,355.67,357.99,353.07,,-0.39%
5/16/2019,355.67,361.85,364.27,355.67,,-1.71%
5/15/2019,361.85,364.54,365.02,361.85,,-0.74%
5/14/2019,364.54,359.9,364.73,359.67,,1.29%
5/13/2019,359.9,370.27,370.55,359.4,,-2.80%
5/10/2019,370.27,371.23,371.84,368.85,,-0.26%
5/9/2019,371.23,373.07,374.19,370.73,,-0.55%
5/8/2019,373.29,376.19,377.2,372.15,,-0.77%
5/7/2019,376.19,378.23,378.73,376.19,,-0.54%
5/6/2019,378.23,380.81,380.81,376.41,,-0.68%
5/3/2019,380.81,379.73,381.4,378.23,,0.28%
5/2/2019,379.73,381.71,382.17,378.97,,-0.52%
4/30/2019,381.71,381.42,384.79,380.15,,0.08%
4/29/2019,381.42,385.87,386.7,380.27,,-1.15%
4/26/2019,385.87,388.58,389.75,385.24,,-0.70%
4/25/2019,388.58,387.6,389.26,386.77,,0.12%
4/24/2019,388.1,384.78,388.1,384.18,,0.93%
4/23/2019,384.53,385.99,387.1,383.91,,-0.44%
4/18/2019,386.23,384.8,387.54,383.51,,0.77%
4/17/2019,383.29,386.76,389.41,382.36,,-0.25%
4/16/2019,384.24,377.95,384.51,377.95,,1.66%
4/15/2019,377.95,378.38,379.38,377.31,,-0.11%
4/12/2019,378.38,375.4,378.38,374.25,,0.97%
4/11/2019,374.73,369.67,375.49,369.67,,1.05%
4/10/2019,370.83,368.54,372.85,366.21,,0.76%
4/9/2019,368.05,369.68,369.69,360.93,,-0.48%
4/8/2019,369.81,379.35,379.59,369.32,,-2.51%
4/5/2019,379.35,378.11,381.79,377.09,,0.33%
4/4/2019,378.11,377.25,379.37,374.11,,-0.37%
4/3/2019,379.52,394.51,394.51,378.89,,-4.59%
4/2/2019,397.79,402.24,404.73,396.03,,-1.11%
4/1/2019,402.24,403.96,404.2,401.59,,-0.43%
3/29/2019,403.96,408.14,409.09,403.65,,-1.08%
3/28/2019,408.39,406.92,410.66,403.67,,0.36%
3/27/2019,406.92,410.94,411.48,405.93,,-0.98%
3/26/2019,410.94,412.92,415.47,410.73,,-0.38%
3/25/2019,412.51,415.54,415.54,412.51,,-0.78%
3/22/2019,415.77,410.16,417.36,410.16,,1.37%
3/21/2019,410.16,412.94,413.59,408.24,,-0.35%
3/20/2019,411.59,407.89,411.59,407.89,,0.91%
3/19/2019,407.89,399.56,408.11,399.05,,2.08%
3/18/2019,399.56,400.48,401.22,398.96,,-0.23%
3/15/2019,400.48,401.82,403.11,398.29,,-0.80%
3/14/2019,403.7,404.77,406.45,403.7,,-0.37%
3/13/2019,405.19,404.4,407.19,398.89,,0.04%
3/12/2019,405.03,414.4,414.65,403.78,,-2.26%
3/11/2019,414.4,415.56,419.54,414.4,,-2.87%
3/8/2019,426.64,427.22,429.36,425.56,,-0.14%
3/7/2019,427.22,427.76,429.47,423.73,,-0.13%
3/6/2019,427.76,427.63,429.31,426.77,,0.03%
3/5/2019,427.63,423.72,432.25,423.52,,0.92%
3/4/2019,423.72,412.73,423.72,412.73,,2.66%
3/1/2019,412.73,411.1,420.03,411.1,,0.40%
2/28/2019,411.1,430.74,430.74,411.1,,-4.56%
2/27/2019,430.74,437.03,440.19,429.07,,-1.44%
2/26/2019,437.03,442.25,443.78,436.12,,-1.18%
2/25/2019,442.25,438.53,443.15,438.53,,0.85%
2/22/2019,438.53,436.43,439.37,436.1,,0.48%
2/21/2019,436.43,439.34,440.73,436.32,,-0.27%
2/20/2019,437.62,434.3,439.93,434.24,,0.81%
2/19/2019,434.09,421.55,434.35,420.8,,2.97%
2/18/2019,421.55,434.19,434.19,419.28,,-3.21%
2/15/2019,435.55,432.9,438.28,432.9,,0.66%
2/14/2019,432.69,434.4,435.11,431.37,,-0.45%
2/13/2019,434.64,442.55,444.53,432.59,,-1.79%
2/12/2019,442.55,438.2,446.81,438.2,,1.30%
2/11/2019,436.88,428.72,437.26,428.72,,1.90%
2/8/2019,428.72,424.85,434.15,424.85,,1.21%
2/7/2019,423.58,400.17,423.58,400.17,,5.78%
2/6/2019,400.42,399.29,401.31,398.37,,0.57%
2/5/2019,398.16,397.08,398.16,396.48,,0.21%
2/4/2019,397.33,396.59,397.65,396.08,,0.19%
2/1/2019,396.59,388.99,396.61,388.99,,1.95%
1/31/2019,388.99,399.14,399.28,387.42,,-2.54%
1/30/2019,399.14,398.74,401.05,398.69,,0.10%
1/29/2019,398.74,404.6,404.6,398.74,,-1.45%
1/28/2019,404.6,406.43,406.43,397.23,,-0.50%
1/25/2019,406.64,390.64,406.64,390.55,,4.10%
1/24/2019,390.64,388.52,392.54,387.44,,0.65%
1/23/2019,388.1,381.84,388.55,381.84,,1.64%
1/22/2019,381.84,378.97,386.56,378.97,,0.76%
1/21/2019,378.97,381.31,381.52,378.52,,-0.14%
1/18/2019,379.51,380.01,381.02,378.16,,-0.37%
1/17/2019,380.91,381.89,382.14,378.62,,-0.26%
1/16/2019,381.89,384.51,385.65,381.6,,-0.68%
1/15/2019,384.51,383.2,385.68,383.2,,0.34%
1/14/2019,383.2,383.5,384.44,382.03,,-0.08%
1/11/2019,383.5,379.03,385.07,378.78,,1.25%
1/10/2019,378.78,368.68,378.78,368.27,,2.74%
1/9/2019,368.68,369.7,369.8,363.81,,-0.28%
1/8/2019,369.7,386.34,387.82,368.59,,-3.57%
1/7/2019,383.4,388.4,390.84,382.49,,-0.94%
1/4/2019,387.04,390.69,390.69,382.66,,-0.93%
1/3/2019,390.69,399.27,399.48,388.04,,-2.15%
1/2/2019,399.27,398.94,399.41,396.91,,0.08%
12/31/2018,398.94,397.96,400.34,395.57,,0.30%
12/28/2018,397.76,399.97,403.49,397.76,,-0.62%
12/27/2018,400.24,399.33,400.84,398.36,,0.23%
12/24/2018,399.33,393.91,400.93,393.91,,1.38%
12/21/2018,393.91,396.5,397.84,391.48,,-0.54%
12/20/2018,396.06,402.56,402.56,393.74,,-1.61%
12/19/2018,402.56,403.39,404.07,402.11,,-0.21%
12/18/2018,403.39,403.94,407.7,402.19,,0.48%
12/17/2018,401.48,404.2,404.73,401.18,,-0.32%
12/14/2018,402.76,401.47,403.37,401.1,,0.32%
12/13/2018,401.47,399.75,405.05,399.75,,0.43%
12/12/2018,399.75,399.65,404.66,398.18,,-0.09%
12/11/2018,400.1,400.45,400.71,397.11,,-0.09%
12/10/2018,400.45,402.02,405.11,397.38,,-0.39%
12/7/2018,402.02,403.92,405.13,401.6,,-0.47%
12/6/2018,403.92,407.2,407.55,402.91,,-0.81%
12/5/2018,407.2,411.41,411.64,406.58,,-1.02%
12/4/2018,411.41,400.92,411.41,400.92,,2.62%
12/3/2018,400.92,397.42,402.44,397.42,,0.61%
11/30/2018,398.47,392.46,398.47,392.01,,1.53%
11/29/2018,392.46,399.62,400.41,388.92,,-1.79%
11/28/2018,399.62,400.3,405.74,398.63,,-0.17%
11/27/2018,400.3,407.02,407.02,399.02,,-1.65%
11/26/2018,407.02,410.74,410.74,407,,-0.91%
11/23/2018,410.74,409.61,411.42,407.9,,0.28%
11/22/2018,409.61,408.98,410.22,408.29,,0.15%
11/21/2018,408.98,415.43,416.12,408.9,,-1.55%
11/19/2018,415.43,413.8,415.67,411.97,,0.38%
11/16/2018,413.86,398.9,414.51,398.61,,3.75%
11/15/2018,398.9,412.39,412.8,398.16,,-3.34%
11/14/2018,412.68,413.61,414.16,411,,-0.30%
11/13/2018,413.94,412.54,414.98,412.12,,0.25%
11/12/2018,412.9,417.46,417.76,412.9,,-1.06%
11/9/2018,417.33,420.08,420.63,416.8,,-0.65%
11/8/2018,420.08,415.83,420.73,415.83,,1.02%
11/7/2018,415.83,415.06,416.63,414.71,,0.19%
11/6/2018,415.06,417.27,418.64,415.06,,-0.53%
11/5/2018,417.27,419.55,422.4,417.27,,-0.48%
11/2/2018,419.29,415.65,419.99,415.65,,0.88%
11/1/2018,415.65,418.21,418.21,415.1,,-0.61%
10/31/2018,418.21,422.09,422.09,413.72,,-0.92%
10/30/2018,422.09,429.22,429.22,421.4,,-1.66%
10/29/2018,429.22,420.89,429.44,420.3,,1.98%
10/26/2018,420.89,416.49,420.89,415.68,,1.06%
10/25/2018,416.49,417.87,418.33,416.14,,-0.33%
10/24/2018,417.87,415.66,419.01,415.66,,0.53%
10/23/2018,415.66,418.17,418.66,415.61,,-0.60%
10/22/2018,418.17,416.2,420.69,416.2,,0.47%
10/19/2018,416.2,412.18,416.2,412.18,,0.98%
10/18/2018,412.18,414.67,415.79,412.18,,-0.60%
10/17/2018,414.67,415.45,416.6,414.27,,-0.19%
10/16/2018,415.45,414.89,416.04,413.71,,0.13%
10/15/2018,414.89,411.93,415.05,411.89,,0.72%
10/12/2018,411.93,410.61,413.69,410.4,60.27M,0.32%
10/11/2018,410.61,411.37,412.54,410.36,81.63M,-0.59%
10/10/2018,413.04,412.9,414.04,411.64,46.75M,0.03%
10/9/2018,412.9,410.27,415.42,410.27,49.77M,0.64%
10/8/2018,410.27,408.57,411.57,408.57,46.05M,0.42%
10/5/2018,408.57,414.87,415.09,408.57,70.53M,-1.47%
10/4/2018,414.66,413.06,417.34,413.06,57.70M,0.39%
10/3/2018,413.06,411.51,414.41,410.29,65.26M,0.38%
10/2/2018,411.51,411.04,412.07,410.34,89.37M,0.06%
9/28/2018,411.25,411.46,413.39,410.64,127.06M,-0.05%
9/27/2018,411.46,415.66,416.45,411.46,101.45M,-1.01%
9/26/2018,415.66,408.3,417.69,402.95,110.41M,1.86%
9/25/2018,408.05,402.09,418.57,402.09,135.57M,1.48%
9/24/2018,402.09,401.32,405.17,400.66,118.34M,0.19%
9/21/2018,401.32,397.74,405.02,397.74,257.84M,0.90%
9/20/2018,397.74,395.13,397.74,393.98,79.30M,0.66%
9/19/2018,395.13,392.03,395.13,390.55,45.44M,0.39%
9/18/2018,393.59,388.71,393.59,387.81,150.18M,1.26%
9/17/2018,388.71,390.87,392.57,388.3,73.95M,-0.55%
9/14/2018,390.87,381.95,395.57,381.91,160.08M,2.79%
9/13/2018,380.25,380.21,383.11,379.8,89.23M,0.01%
9/12/2018,380.21,391.27,391.36,379.34,117.45M,-2.83%
9/11/2018,391.27,403.32,403.44,385.79,85.72M,-3.05%
9/10/2018,403.56,407.43,407.43,403.56,85.66M,-1.25%
9/7/2018,408.65,411.21,413.15,407.64,84.91M,-0.62%
9/6/2018,411.21,421.7,421.7,410.62,72.05M,-2.49%
9/5/2018,421.7,426.81,427.06,421.7,54.89M,-1.20%
9/4/2018,426.81,420.87,428.57,420.65,129.11M,1.41%
9/3/2018,420.87,418.5,423.16,418.5,32.31M,0.57%
8/31/2018,418.5,429.16,429.16,415.37,230.55M,-2.48%
8/30/2018,429.16,436.63,436.63,428.75,133.07M,-1.77%
8/29/2018,436.88,436.09,438.88,435.79,82.51M,0.18%
8/28/2018,436.09,428.91,436.09,428.91,48.91M,1.67%
8/27/2018,428.91,424.84,428.91,424.84,69.01M,0.96%
8/24/2018,424.84,423.78,425.27,422.3,309.06M,0.25%
8/23/2018,423.78,426.53,428.37,422.95,117.87M,-0.64%
8/20/2018,426.53,438.14,438.14,421.4,141.18M,-2.65%
8/17/2018,438.14,438.98,439.36,437.77,49.46M,-0.19%
8/16/2018,438.98,442.57,442.57,438.21,100.72M,-0.81%
8/15/2018,442.57,447.19,447.56,441.6,97.27M,-1.03%
8/14/2018,447.19,451.98,453.03,446.3,61.51M,-1.06%
8/13/2018,451.98,455.47,455.47,451.98,81.55M,-0.77%
8/10/2018,455.47,458.92,458.92,454.22,84.79M,-0.75%
8/9/2018,458.92,459.49,462.91,457.62,65.39M,-0.12%
8/8/2018,459.49,460.6,460.64,459.21,39.00M,-0.24%
8/7/2018,460.6,465.63,465.63,460.17,134.03M,-1.08%
8/6/2018,465.63,461.68,467.02,460.8,64.82M,0.86%
8/3/2018,461.68,465.89,465.89,460.15,78.59M,-0.90%
8/2/2018,465.89,455.03,465.89,455.03,87.37M,2.39%
8/1/2018,455.03,458.07,458.07,453.33,158.77M,-0.66%
7/31/2018,458.07,464.24,466.71,456.48,124.27M,-1.42%
7/30/2018,464.66,457.89,465.75,457.69,109.61M,1.48%
7/27/2018,457.89,454.34,458.77,454.34,118.57M,0.78%
7/26/2018,454.34,451.99,454.34,451.99,85.06M,0.77%
7/25/2018,450.87,450.43,451.85,448.47,163.65M,0.10%
7/24/2018,450.43,451.87,452.9,449.93,121.44M,-0.32%
7/23/2018,451.87,449.05,452.53,449.05,51.02M,0.63%
7/20/2018,449.05,450.11,452.01,445.69,420.97M,-0.18%
7/19/2018,449.88,449.19,455.26,447.52,125.82M,0.15%
7/18/2018,449.19,458.38,459.9,449.19,66.78M,-2.00%
7/17/2018,458.38,462.66,463.01,457.89,70.40M,-0.93%
7/16/2018,462.66,465.77,465.77,460.22,42.42M,-0.67%
7/13/2018,465.77,463.93,465.85,463.61,118.29M,0.40%
7/12/2018,463.93,470.7,470.7,463.06,119.42M,-1.42%
7/11/2018,470.63,470.99,471.12,468.33,193.11M,0.01%
7/10/2018,470.57,476.06,476.06,470.28,89.88M,-1.15%
7/9/2018,476.06,475.74,479.28,475.52,65.85M,0.07%
7/6/2018,475.74,469.11,478.09,469.03,77.76M,1.41%
7/5/2018,469.11,467.72,469.13,466.11,400.63M,0.25%
7/4/2018,467.94,465.28,468.9,463.15,76.15M,0.57%
7/3/2018,465.28,471.18,471.25,465.07,64.80M,-1.25%
7/2/2018,471.18,476.1,478.33,469.92,158.28M,-1.02%
6/29/2018,476.05,473.48,476.88,472.28,331.79M,0.54%
6/28/2018,473.48,476.89,478.51,471.97,154.44M,-0.72%
6/27/2018,476.89,479.65,480.14,475.01,244.38M,-0.58%
6/26/2018,479.65,481.05,482.66,476.78,124.80M,-0.29%
6/25/2018,481.05,481.31,481.73,477.58,104.68M,-0.05%
6/22/2018,481.31,478.22,481.31,477.94,51.65M,0.65%
6/21/2018,478.22,480.84,481.09,476.11,105.76M,-0.54%
6/20/2018,480.84,479.9,481.05,475.12,118.20M,0.20%
6/19/2018,479.9,490.95,490.95,477.23,245.83M,-2.25%
6/14/2018,490.95,492.31,492.37,488.83,124.52M,-0.28%
6/13/2018,492.31,494.63,498.04,491.6,176.49M,-0.47%
6/12/2018,494.63,494.81,504.92,492.38,89.43M,-0.04%
6/11/2018,494.81,489.66,497.4,489.45,85.87M,1.05%
6/8/2018,489.66,497.67,497.67,489.08,66.98M,-1.61%
6/7/2018,497.67,496.99,499.16,494.76,214.81M,0.14%
6/6/2018,496.99,491.34,506.45,491.34,254.73M,1.15%
6/5/2018,491.34,476.14,491.34,476.14,240.76M,3.19%
6/4/2018,476.14,468.65,476.14,466.75,160.69M,1.60%
6/1/2018,468.65,474.14,477.41,468.43,331.47M,-1.16%
5/31/2018,474.14,479.8,483.81,471.98,342.43M,-1.10%
5/30/2018,479.43,481.08,483.94,477.58,188.76M,-0.34%
5/28/2018,481.08,490.66,490.66,479.03,72.85M,-1.95%
5/25/2018,490.66,500.5,503.43,484.97,101.66M,-1.97%
5/24/2018,500.5,509.18,509.71,500.5,109.49M,-1.70%
5/23/2018,509.18,510.03,510.57,508.34,100.43M,-0.17%
5/22/2018,510.03,512.03,512.96,509.48,89.50M,-0.39%
5/21/2018,512.03,513.13,513.32,509.91,99.64M,-0.21%
5/18/2018,513.13,514.66,514.97,512.28,156.15M,-0.30%
5/17/2018,514.66,516.51,516.51,514.62,278.88M,-0.36%
5/16/2018,516.51,518.51,519.29,513.57,168.40M,-0.39%
5/15/2018,518.51,525.58,525.58,518.27,110.01M,-1.35%
5/14/2018,525.58,527.92,527.92,525.34,92.90M,-0.44%
5/11/2018,527.92,524.83,528.59,524.66,88.60M,0.59%
5/10/2018,524.83,524.93,525.9,522.2,144.32M,-0.02%
5/9/2018,524.93,527.44,527.44,521.12,248.45M,-0.48%
5/8/2018,527.44,523.9,527.44,523.65,151.39M,0.68%
5/7/2018,523.9,525.53,526.24,523.68,74.65M,-0.31%
5/4/2018,525.53,527.16,527.16,525.13,119.04M,-0.31%
5/3/2018,527.16,523.02,527.16,522.3,172.98M,0.79%
5/2/2018,523.02,519.73,523.89,519,167.66M,0.63%
4/30/2018,519.73,517.48,519.94,517.07,129.27M,0.43%
4/27/2018,517.48,512.81,520.56,512.32,83.70M,0.91%
4/26/2018,512.81,514.47,515.42,512.81,178.22M,-0.32%
4/25/2018,514.47,513.67,517.01,512.94,158.53M,0.16%
4/24/2018,513.67,511.04,514.93,510.4,77.39M,0.51%
4/23/2018,511.04,514.04,515.88,510.25,110.67M,-0.58%
4/20/2018,514.04,510.24,514.28,509.9,104.61M,0.74%
4/19/2018,510.24,510.92,511.43,508.65,230.95M,-0.13%
4/18/2018,510.92,509.78,512.06,509.78,120.81M,0.22%
4/17/2018,509.78,503.12,515.72,503.12,532.69M,1.32%
4/16/2018,503.12,502.28,506.61,499.64,89.09M,0.17%
4/13/2018,502.28,500.1,504.16,496.49,55.80M,0.44%
4/12/2018,500.1,499.94,501.8,498.34,110.60M,0.03%
4/11/2018,499.94,501.47,502.64,498.46,195.53M,-0.31%
4/10/2018,501.47,508.87,508.87,496.45,117.72M,-1.45%
4/9/2018,508.87,513.67,513.67,503.6,72.44M,-0.93%
4/6/2018,513.67,515,517.51,511.5,256.91M,-0.26%
4/5/2018,515,513.6,515,512.29,345.07M,0.27%
4/4/2018,513.6,518.36,518.36,502.13,192.62M,-0.92%
4/3/2018,518.36,520.04,526.29,513.3,185.99M,-0.42%
3/29/2018,520.57,512.32,521.69,506.25,119.75M,1.71%
3/28/2018,511.82,529.61,530.5,511.82,116.78M,-3.36%
3/27/2018,529.61,534.76,536.29,529.39,131.39M,-0.96%
3/26/2018,534.76,537.16,545.04,534.76,215.57M,-0.45%
3/23/2018,537.16,520.91,537.6,520.91,227.37M,3.12%
3/22/2018,520.91,518.18,523.41,512.19,310.33M,0.53%
3/21/2018,518.18,517.87,519.13,514.91,154.70M,0.06%
3/20/2018,517.87,521.42,524.83,516.34,96.76M,-0.68%
3/19/2018,521.42,519.7,524.66,515.41,185.46M,0.28%
3/16/2018,519.95,532.38,532.38,516.59,249.37M,-2.33%
3/15/2018,532.38,549.51,549.75,531.57,177.74M,-3.12%
3/14/2018,549.51,557.6,558.96,540.9,161.88M,-1.45%
3/13/2018,557.6,562.23,568.57,556.75,152.67M,-0.82%
3/12/2018,562.23,567.35,570.66,558.64,154.37M,-0.90%
3/9/2018,567.35,572.34,572.34,565.59,1.29B,-0.87%
3/8/2018,572.34,568.62,572.34,559.08,58.85M,0.65%
3/7/2018,568.62,573.79,574.99,565.39,132.65M,-0.90%
3/6/2018,573.79,576.03,576.24,571.84,260.99M,-0.33%
3/5/2018,575.67,573.54,579.32,569.29,120.39M,0.37%
3/2/2018,573.54,568.97,574.73,567.65,204.11M,0.80%
3/1/2018,568.97,575.56,576.56,568.61,151.11M,-1.14%
2/28/2018,575.56,571.11,578.57,567.64,138.28M,0.78%
2/27/2018,571.11,578.56,578.63,566.75,182.18M,-1.29%
2/26/2018,578.56,576.95,579.1,575.14,87.54M,0.28%
2/23/2018,576.95,572.5,577.4,571.26,107.35M,0.78%
2/22/2018,572.5,568.46,575.02,567.94,158.15M,0.71%
2/21/2018,568.46,562.52,570.09,559.99,185.38M,1.06%
2/20/2018,562.52,568.35,568.35,560.21,95.24M,-1.03%
2/19/2018,568.35,568.29,569.81,566.16,96.83M,0.01%
2/16/2018,568.29,571.21,571.91,568.29,91.09M,-0.51%
2/15/2018,571.21,563.8,576.67,563.8,210.20M,1.31%
2/14/2018,563.8,548.75,564.65,546.28,175.24M,2.74%
2/13/2018,548.75,549.83,549.83,539.23,191.16M,-0.20%
2/12/2018,549.83,571.56,571.56,549.77,125.45M,-3.80%
2/9/2018,571.56,583.66,583.66,569.98,143.89M,-2.07%
2/8/2018,583.66,584.31,585.03,582.03,1.88B,-0.11%
2/7/2018,584.31,580.88,585.89,573.75,159.03M,0.59%
2/6/2018,580.88,593.38,593.38,577.5,118.81M,-2.11%
2/5/2018,593.38,591.76,595.96,591.76,111.76M,0.27%
2/2/2018,591.76,585.72,592.62,584.12,163.23M,1.10%
2/1/2018,585.31,586.16,587.84,584.2,168.93M,-0.15%
1/31/2018,586.16,587.39,588.22,585.2,289.75M,-0.21%
1/30/2018,587.39,584.56,591.23,584.56,298.30M,0.48%
1/29/2018,584.56,579.52,590.17,579.52,198.58M,0.87%
1/26/2018,579.52,576.61,582.22,575.26,416.94M,0.50%
1/25/2018,576.61,579.15,580.8,569.08,269.78M,-0.44%
1/24/2018,579.15,597.83,597.83,571.88,142.86M,-3.12%
1/23/2018,597.83,613.58,614.4,587.39,272.62M,-2.57%
1/22/2018,613.58,619.14,630.37,606.47,309.15M,-0.90%
1/19/2018,619.14,604.28,619.7,586.26,516.74M,2.46%
1/18/2018,604.28,602.32,611.02,600.28,609.20M,0.33%
1/17/2018,602.32,599.28,612.97,599.11,553.76M,0.51%
1/16/2018,599.28,576.69,601.15,576.69,327.53M,3.92%
1/15/2018,576.69,570.63,578.82,549.53,263.23M,1.06%
1/12/2018,570.63,583.64,598.27,560.9,554.36M,-2.23%
1/11/2018,583.64,559.16,589.8,559.16,541.18M,4.38%
1/10/2018,559.16,531.01,561.28,530.37,513.64M,5.33%
1/9/2018,530.84,515.87,531.42,515.81,392.59M,2.90%
1/8/2018,515.87,505.51,516.7,502.38,200.73M,2.05%
1/5/2018,505.51,499.89,514.01,499.47,286.28M,1.19%
1/4/2018,499.58,481.04,499.58,479.67,308.95M,3.85%
1/3/2018,481.04,475.26,484.28,475.26,169.68M,1.22%
1/2/2018,475.26,475.44,475.77,468.15,79.06M,-0.04%
12/29/2017,475.44,472.78,478.09,472.68,102.12M,0.56%
12/28/2017,472.78,472.25,472.95,471.32,113.68M,0.11%
12/27/2017,472.25,473.72,473.72,469.81,129.38M,-0.31%
12/22/2017,473.72,471.22,473.72,468.54,57.95M,0.53%
12/21/2017,471.22,467.98,471.22,465.72,69.99M,0.69%
12/20/2017,467.98,467.89,467.98,463.91,131.23M,0.02%
12/19/2017,467.89,471.09,471.1,467.89,131.42M,-0.68%
12/18/2017,471.09,469.44,472.67,466.68,122.51M,0.35%
12/15/2017,469.44,469.76,472.74,465.78,269.79M,-0.07%
12/14/2017,469.76,474.48,474.65,468.59,130.44M,-0.99%
12/13/2017,474.48,485.33,487.61,473.22,202.58M,-2.24%
12/12/2017,485.33,485.97,488.04,483.15,146.84M,-0.13%
12/11/2017,485.97,495.86,496.85,485.97,150.16M,-1.99%
12/8/2017,495.86,496.86,501.3,494.46,313.96M,-0.20%
12/7/2017,496.86,488.24,501.58,488.24,502.25M,1.77%
12/6/2017,488.24,474.17,490.07,474.17,297.18M,2.97%
12/5/2017,474.17,468.03,476.01,467.9,276.50M,1.29%
12/4/2017,468.13,470.74,471.23,467.96,188.85M,-0.55%
11/30/2017,470.74,468.02,471.28,467.98,256.10M,0.58%
11/29/2017,468.02,462.98,468.07,461.78,144.77M,1.09%
11/28/2017,462.98,461.53,467.33,461,203.27M,0.31%
11/27/2017,461.53,464.12,464.16,461.53,109.56M,-0.56%
11/24/2017,464.12,463.4,464.12,460.77,67.30M,0.16%
11/23/2017,463.4,459.87,465.47,457.04,362.85M,0.77%
11/22/2017,459.87,458.79,461.59,458.77,105.21M,0.24%
11/21/2017,458.79,464.46,465.04,458.24,100.38M,-1.22%
11/20/2017,464.46,462.05,464.65,457.94,80.11M,0.52%
11/17/2017,462.05,462.1,465.6,459.91,154.80M,-0.01%
11/16/2017,462.1,459.14,464.66,456.09,59.23M,0.64%
11/15/2017,459.14,459.14,459.14,459.14,,1.03%
11/14/2017,454.46,460.83,462.38,457.67,,-1.38%
11/13/2017,460.83,468.09,468.51,460.6,50.70M,-1.55%
11/10/2017,468.09,464.43,468.09,464.27,83.11M,0.34%
11/9/2017,466.49,467.86,467.9,463.77,84.13M,-0.29%
11/8/2017,467.86,468.8,469.16,466.24,81.95M,-0.19%
11/7/2017,468.77,466.82,468.85,466.47,149.87M,0.45%
11/6/2017,466.66,465.95,468.48,465.95,75.44M,0.19%
11/3/2017,465.78,467.76,468.86,464.23,145.09M,-0.42%
11/2/2017,467.76,464.43,467.76,459.65,126.22M,0.72%
11/1/2017,464.43,463.61,465.95,463.61,126.12M,0.18%
10/31/2017,463.61,467.76,467.76,460.25,125.00M,-0.89%
10/30/2017,467.76,464.7,467.76,461.13,84.21M,0.70%
10/27/2017,464.53,463.05,464.53,459.02,75.63M,0.32%
10/26/2017,463.05,464.28,465.41,462.79,202.79M,-0.24%
10/25/2017,464.15,461.03,470.83,461.03,225.20M,0.68%
10/24/2017,461.03,458.35,462.76,457.09,118.26M,0.58%
10/23/2017,458.35,460.68,461.07,453.93,136.24M,-0.51%
10/20/2017,460.68,462.12,462.37,460.55,46.45M,-0.31%
10/19/2017,462.12,463.65,463.65,461.94,92.70M,-0.33%
10/18/2017,463.65,464.47,465.97,463.26,140.63M,-0.18%
10/17/2017,464.47,465.13,467.11,462.7,117.72M,-0.14%
10/16/2017,465.13,460.56,466.37,460.54,96.80M,0.99%
10/13/2017,460.56,457.15,460.56,457.15,71.86M,0.75%
10/12/2017,457.15,458.62,458.81,456.58,380.13M,-0.32%
10/11/2017,458.62,459.33,460.15,457.42,263.04M,-0.15%
10/10/2017,459.33,460.13,460.14,455.33,266.51M,-0.17%
10/9/2017,460.13,454.14,460.89,453.86,168.94M,1.32%
10/6/2017,454.14,449,456.2,448.66,243.41M,1.14%
10/5/2017,449,445.53,449,440.98,104.02M,0.78%
10/4/2017,445.53,442.94,446.55,442.94,91.07M,0.58%
10/3/2017,442.94,440.17,443.69,439.96,132.43M,0.63%
9/29/2017,440.17,438.42,442.3,438.26,162.37M,0.40%
9/28/2017,438.42,432.57,439.44,431.08,71.43M,1.35%
9/27/2017,432.57,433.39,434.55,432.28,30.83M,-0.19%
9/26/2017,433.39,432.97,436.39,431.29,196.33M,0.10%
9/25/2017,432.97,435.07,435.07,431.01,23.41M,-0.48%
9/22/2017,435.07,430.07,435.62,429.89,91.57M,1.16%
9/21/2017,430.07,429.08,431.23,424.31,282.98M,0.23%
9/20/2017,429.08,430.17,430.17,425.15,43.12M,-0.25%
